Company Name,Date,Agency,Instrument,Grade,Rating,Status,Ammount,Company/Issuer not cooperating,is_INC,Days_Overdue,Urgency,Year,Month,Month_Str,Inferred_State,Geo_Signal,Why_Target,ACER_Pitch,CARE_INC_Month
Aban Offshore Ltd.,2026-01-28,CARE,Term loans,Default,D,Reaffirmed,387.47,Y,True,144.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Abhishek Propbuild Pvt. Ltd.,2026-04-23,CARE,Term loans,Default,D,Reaffirmed,129.3,Y,True,59.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Ace Footmark Pvt. Ltd.,2026-02-20,CARE,Non-government debt,Default,D,Reaffirmed,2.0,Y,True,121.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Adarsh Noble Corpn. Ltd.,2026-02-09,CARE,Letter Of credit,Default,D,Reaffirmed,1.5,Y,True,132.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Adig Jemtex Pvt. Ltd.,2026-04-24,CARE,Term loans,Default,D,Reaffirmed,15.43,Y,True,58.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Aditya Auto Engineering Pvt. Ltd.,2026-04-16,CARE,Bank Guarantee,Default,D,Reaffirmed,0.75,Y,True,66.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Advaith Aerospace Pvt. Ltd.,2026-03-05,CARE,Term loans,High Risk,B+,Downgraded,14.0,Y,True,108.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Affluence Commodities Pvt. Ltd.,2026-03-11,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,25.0,Y,True,102.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Affluence Shares And Stocks Pvt. Ltd.,2026-03-11,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,10.0,Y,True,102.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Agarwal Toughened Glass India Ltd.,2026-01-29,CARE,Term loans,High Risk,B-,Reaffirmed,3.55,Y,True,143.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Agrawal Channel Mills Pvt. Ltd.,2026-01-23,CARE,Term loans,High Risk,B+,Downgraded,8.55,Y,True,149.0,WARM,2026,1,2026-01,Uttar Pradesh,Agra,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Agri-Best India Ltd.,2026-04-29,CARE,Non-government debt,Default,D,Reaffirmed,10.0,Y,True,53.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Agroh Ratlam Tollways Pvt. Ltd.,2026-03-12,CARE,Term loans,Inadequate Safety,BB,Downgraded,20.04,Y,True,101.0,WARM,2026,3,2026-03,Madhya Pradesh,Ratlam,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Airen Copper Pvt. Ltd.,2026-03-05,CARE,Bank Guarantee,Default,D,Reaffirmed,24.75,Y,True,108.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Airen Metals Pvt. Ltd.,2026-01-09,CARE,Term loans,Default,D,Reaffirmed,1.54,Y,True,163.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Airtravel Enterprises India Ltd.,2026-01-28,CARE,Non-government debt,Default,D,Reaffirmed,8.0,Y,True,144.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Ajay (India) Ltd.,2026-02-05,CARE,Non-government debt,High Risk,B/A4,Downgraded,13.5,Y,True,136.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Ajay Ingot Rolling Mill Pvt. Ltd.,2026-02-03,CARE,Term loans,High Risk,B,Downgraded,10.0,Y,True,138.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Akash Fishmeal & Fishoil Pvt. Ltd.,2026-02-04,CARE,Term loans,High Risk,B-,Reaffirmed,14.5,Y,True,137.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Akshara Enterprises India Pvt. Ltd.,2026-03-19,CARE,Non-government debt,Inadequate Safety,BB/A4,Downgraded,74.51,Y,True,94.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Akshaya Solar Power (India) Pvt. Ltd.,2026-03-12,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,2.0,Y,True,101.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Al-Nasir Exports Pvt. Ltd.,2026-04-21,CARE,Term loans,Default,D,Reaffirmed,5.0,Y,True,61.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Alba Asia Pvt. Ltd.,2026-02-19,CARE,Term loans,Default,D,Reaffirmed,20.0,Y,True,122.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Alchemist Hospitals Ltd.,2026-04-08,CARE,Term loans,High Risk,B,Downgraded,31.6,Y,True,74.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Alfa Flexitubes Pvt. Ltd.,2026-04-08,CARE,Term loans,High Risk,B-,Reaffirmed,1.0,Y,True,74.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
All Rich Dairy Pvt. Ltd.,2026-02-26,CARE,Term loans,High Risk,B-,Reaffirmed,1.4,Y,True,115.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Amarpali Cylinders Pvt. Ltd.,2026-01-12,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,6.9,Y,True,160.0,WARM,2026,1,2026-01,Rajasthan,Pali,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Amul Feed Pvt. Ltd.,2026-02-25,CARE,Term loans,Default,D,Reaffirmed,2.95,Y,True,116.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Anand Carbo Pvt. Ltd.,2026-04-15,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,52.0,Y,True,67.0,LOW,2026,4,2026-04,Gujarat,Anand,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Anand Motor Agencies Ltd.,2026-04-10,CARE,Term loans,High Risk,B+,Downgraded,1.59,Y,True,72.0,LOW,2026,4,2026-04,Gujarat,Anand,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Anantha Pvc Pipes Pvt. Ltd.,2026-01-16,CARE,Letter Of credit,Default,D,Reaffirmed,7.0,Y,True,156.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Ananya Engineering Pvt. Ltd.,2026-01-06,CARE,Letter Of credit,High Risk,A 4,Reaffirmed,0.5,Y,True,166.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Andhra Pradesh Heavy Machinery & Engg. Ltd.,2026-02-26,CARE,Bank Guarantee,High Risk,B-,Reaffirmed,10.0,Y,True,115.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Anjani Food Products Pvt. Ltd.,2026-01-27,CARE,Letter Of credit,High Risk,A 4,Reaffirmed,1.0,Y,True,145.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Anlon Healthcare Ltd.,2026-02-04,CARE,Non-government debt,Default,D,Reaffirmed,3.0,Y,True,137.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Antonova Tiles (India) Pvt. Ltd.,2026-04-10,CARE,Term loans,High Risk,B,Downgraded,7.65,Y,True,72.0,LOW,2026,4,2026-04,Gujarat,cluster:tiles,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Antony Road Transport Solutions Pvt. Ltd.,2026-04-15,CARE,Term loans,High Risk,B-,Downgraded,41.43,Y,True,67.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Anugrah Stock & Broking Pvt. Ltd.,2026-02-20,CARE,Bank Guarantee,Default,D,Reaffirmed,25.0,Y,True,121.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Anup Malleables Ltd.,2026-04-16,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,3.2,Y,True,66.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Anya Polytech & Fertilizers Ltd.,2026-01-07,CARE,Term loans,High Risk,B,Reaffirmed,4.54,Y,True,165.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Apollo Polyvinyl Pvt. Ltd.,2026-04-13,CARE,Term loans,Default,D,Reaffirmed,43.88,Y,True,69.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Apurvakriti Infrastructure Pvt. Ltd.,2026-04-09,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,15.0,Y,True,73.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Arek Industries Pvt. Ltd.,2026-03-02,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,0.1,Y,True,111.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Aries Corporate Services Pvt. Ltd.,2026-04-09,CARE,Non-government debt,High Risk,B-/A4,Reaffirmed,13.0,Y,True,73.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Arti Silk Mills Pvt. Ltd.,2026-01-12,CARE,Non-government debt,High Risk,B/A4,Downgraded,1.25,Y,True,160.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Arunachala Spinning Mills India Pvt. Ltd.,2026-04-21,CARE,Term loans,High Risk,B,Downgraded,15.07,Y,True,61.0,LOW,2026,4,2026-04,Tamil Nadu,cluster:spinning mills,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Arvind Kumar Nand Kumar Ltd.,2026-02-17,CARE,Term loans,Substantial Risk,C,Reaffirmed,5.49,Y,True,124.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Arya Steels Rolling (India) Pvt. Ltd.,2026-04-10,CARE,Bank Guarantee,Inadequate Safety,BB-,Downgraded,3.0,Y,True,72.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Asha Enterprises Pvt. Ltd.,2026-02-12,CARE,Non-government debt,High Risk,B-/A4,Reaffirmed,8.0,Y,True,129.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Ashish Vessel Demolition Pvt. Ltd.,2026-01-29,CARE,Non-government debt,High Risk,B-/A4,Reaffirmed,30.0,Y,True,143.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Assago Industries Pvt. Ltd.,2026-03-31,CARE,Term loans,Inadequate Safety,BB+,Reaffirmed,220.0,Y,True,82.0,LOW,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
Asthavinayak Motors Pvt. Ltd.,2026-02-04,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,0.25,Y,True,137.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Astron Paper & Board Mill Ltd.,2026-01-21,CARE,Non-government debt,Default,D,Reaffirmed,78.0,Y,True,151.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Atibir Industries Co. Ltd.,2026-01-07,CARE,Bank Guarantee,Default,D,Reaffirmed,7.91,Y,True,165.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Auto Vogue Pvt. Ltd.,2026-01-16,CARE,Term loans,High Risk,B-,Reaffirmed,3.72,Y,True,156.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Avanta Engineerings Pvt. Ltd.,2026-01-08,CARE,Term loans,High Risk,B-,Reaffirmed,3.55,Y,True,164.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
Azam Rubber Products Pvt. Ltd.,2026-04-15,CARE,Term loans,Default,D,Reaffirmed,29.48,Y,True,67.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
B B T Elevated Road Pvt. Ltd.,2026-01-16,CARE,Term loans,Default,D,Reaffirmed,135.0,Y,True,156.0,WARM,2026,1,2026-01,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-01
B K M Industries Ltd.,2026-02-05,CARE,Term loans,Default,D,Reaffirmed,20.0,Y,True,136.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
B K Sons Infrastructure Pvt. Ltd.,2026-04-21,CARE,Bank Guarantee,Default,D,Reaffirmed,50.0,Y,True,61.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
B L A Udyog Pvt. Ltd.,2026-02-16,CARE,Letter Of credit,High Risk,A 4,Reaffirmed,4.0,Y,True,125.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
B N H Infra Projects (India) Pvt. Ltd.,2026-03-19,CARE,Term loans,Default,D,Reaffirmed,14.0,Y,True,94.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
B N R Infrastructure Projects Pvt. Ltd.,2026-03-17,CARE,Non-government debt,Inadequate Safety,BB/A4,Withdrawn,80.0,Y,True,96.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
B P Alloys Ltd.,2026-02-06,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,7.0,Y,True,135.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
B R Oil Inds. Pvt. Ltd.,2026-03-09,CARE,Term loans,Moderate Safety,BBB-,Reaffirmed,9.5,Y,True,104.0,WARM,2026,3,2026-03,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-03
B S Shakti Steel Pvt. Ltd.,2026-04-13,CARE,Fund based financial facility/instrument,High Risk,B-,Downgraded,17.5,Y,True,69.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
B S T Textile Mills Pvt. Ltd.,2026-04-02,CARE,Bank Guarantee,Default,D,Downgraded,1.0,Y,True,80.0,LOW,2026,4,2026-04,Gujarat,cluster:textile,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
B T W-Atlanta Transformers India Pvt. Ltd.,2026-02-26,CARE,Non-government debt,Substantial Risk,C/A4,Reaffirmed,35.0,Y,True,115.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Baba Malleshwar Rice Mill Pvt. Ltd.,2026-04-15,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,0.21,Y,True,67.0,LOW,2026,4,2026-04,Punjab/Haryana,cluster:rice mill,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Baba Structural Pvt. Ltd.,2026-04-13,CARE,Term loans,High Risk,B+,Downgraded,6.96,Y,True,69.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Bagpoly International Pvt. Ltd.,2026-04-13,CARE,Non-government debt,High Risk,B-/A4,Reaffirmed,7.8,Y,True,69.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Bahl Builders Pvt. Ltd.,2026-04-30,CARE,Non-government debt,Inadequate Safety,BB-/A4,Downgraded,30.0,Y,True,52.0,LOW,2026,4,2026-04,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-04
Bajrang Nirman Pvt. Ltd.,2026-02-09,CARE,Bank Guarantee,High Risk,A 4,Reaffirmed,3.0,Y,True,132.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
Balaji Polycot Pvt. Ltd.,2026-02-18,CARE,Term loans,High Risk,B-,Reaffirmed,5.55,Y,True,123.0,WARM,2026,2,2026-02,Unknown,Unknown,CARE 2026 INC — part of accelerating CARE INC wave; fresh dissatisfaction signal,CARE recently marked you non-cooperative — contact within 30 days for maximum receptivity,2026-02
