Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle
Shreeya Peanuts Pvt. Ltd.,CARE,NCD/Bond,C/A4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,15.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Shreeya Peanuts Pvt. Ltd.,CARE,Term Loan,C,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,5.46,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Syndicate Wiper Systems Pvt. Ltd.,CARE,Fund-Based,B-,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,0.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Syndicate Wiper Systems Pvt. Ltd.,CARE,NCD/Bond,B-/A4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Syndicate Wiper Systems Pvt. Ltd.,CARE,NCD/Bond,B-/A4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
A M O Mobility Solutions Pvt. Ltd.,CARE,Bank Guarantee,A 4,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Shri Anant Syntex Ltd.,CARE,Bank Guarantee,A 4,08-Oct-2025,MEDIUM,ULTRA HOT,2026-10-08,October 2026,260,0.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Shri Anant Syntex Ltd.,CARE,Term Loan,B,08-Oct-2025,MEDIUM,ULTRA HOT,2026-10-08,October 2026,260,11.66,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Ajanta Spintex Pvt. Ltd.,CARE,Term Loan,B,08-Oct-2025,MEDIUM,ULTRA HOT,2026-10-08,October 2026,260,8.64,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
G C Threads Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,0.25,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Millenium Steel India Pvt. Ltd.,CARE,Letter of Credit,A 4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,21.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Mohini Food Products Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,0.5,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Mohini Food Products Pvt. Ltd.,CARE,Fund-Based,B-,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,1.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Mohini Food Products Pvt. Ltd.,CARE,Letter of Credit,A 4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,1.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Mohini Food Products Pvt. Ltd.,CARE,Term Loan,B-,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,0.05,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Pooja Cotspin Pvt. Ltd.,CARE,NCD/Bond,B+/A4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,1.07,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Pooja Cotspin Pvt. Ltd.,CARE,Term Loan,B+,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,5.42,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Pushpa Sales Pvt. Ltd.,CARE,Bank Guarantee,A 4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,6.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Pushpa Sales Pvt. Ltd.,CARE,Letter of Credit,A 4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,3.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Sekhani Industries Pvt. Ltd.,CARE,NCD/Bond,B+/A4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,6.0,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Sekhani Industries Pvt. Ltd.,CARE,NCD/Bond,B+/A4,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,2.72,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Sekhani Industries Pvt. Ltd.,CARE,Term Loan,B+,09-Oct-2025,MEDIUM,ULTRA HOT,2026-10-09,October 2026,259,26.58,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Cell Com Teleservices Pvt. Ltd.,CARE,Bank Guarantee,A 4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,3.0,Infrastructure,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Cell Com Teleservices Pvt. Ltd.,CARE,Letter of Credit,A 4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,9.0,Infrastructure,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Goyal Petrofils Yarns Pvt. Ltd.,CARE,Bank Guarantee,A 4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,1.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Goyal Petrofils Yarns Pvt. Ltd.,CARE,Term Loan,B-,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,14.15,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
N K S Construction & Engineers Pvt. Ltd.,CARE,Bank Guarantee,A 4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,15.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
N K S Construction & Engineers Pvt. Ltd.,CARE,Term Loan,B-,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,0.1,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Shah Concast Pvt. Ltd.,CARE,Letter of Credit,A 4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,10.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Shah Concast Pvt. Ltd.,CARE,Term Loan,B-,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,5.2,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Sri Venkata Sivaparvathi Spg. Mills Pvt. Ltd.,CARE,Letter of Credit,A 4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,8.96,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Sri Venkata Sivaparvathi Spg. Mills Pvt. Ltd.,CARE,Term Loan,B+,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,21.04,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Survi Projects Pvt. Ltd.,CARE,NCD/Bond,B+/A4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,22.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Techno Global Services Pvt. Ltd.,CARE,Bank Guarantee,BB-,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,26.0,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Techno Global Services Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,19.5,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Tiger Logistics (India) Ltd.,CARE,NCD/Bond,B/A4,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,2.0,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Anvitha Life Care Pvt. Ltd.,CARE,Term Loan,B-,10-Oct-2025,MEDIUM,ULTRA HOT,2026-10-10,October 2026,258,9.98,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Balaji Acqua & Agro Products Pvt. Ltd.,CARE,Term Loan,B-,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,8.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Bell Tele Services India Pvt. Ltd.,CARE,Bank Guarantee,A 4,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,3.5,Infrastructure,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Chemrow India Pvt. Ltd.,CARE,Letter of Credit,A 4,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,28.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Galaxy Life Care Services Pvt. Ltd.,CARE,Term Loan,B-,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,7.06,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Inderjit Marwaha Autos Pvt. Ltd.,CARE,Letter of Credit,B,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,3.0,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Inderjit Marwaha Autos Pvt. Ltd.,CARE,Term Loan,B,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,10.0,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Infertility Institute & Research Centre Pvt. Ltd.,CARE,Term Loan,B-,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,0.35,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Infertility Institute & Research Centre Pvt. Ltd.,CARE,Term Loan,B-,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,0.03,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Infertility Institute & Research Centre Pvt. Ltd.,CARE,Term Loan,B-,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,6.44,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
Kanak Pipe Inds. Pvt. Ltd.,CARE,NCD/Bond,B-/A4,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,0.5,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds
