Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle
Ganpati Sponge Iron Pvt. Ltd.,ACUITE,Term Loan,BBB,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,26.83,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Hira Steels Ltd.,ACUITE,Bank Guarantee,A 4+,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,0.5,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Hira Steels Ltd.,ACUITE,Term Loan,BB,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,55.2,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
N K C M Spinners Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,0.64,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
N K C M Spinners Pvt. Ltd.,ACUITE,Letter of Credit,A 4,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,3.0,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
N K C M Spinners Pvt. Ltd.,ACUITE,Term Loan,B-,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,3.86,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
N K C M Spinners Pvt. Ltd.,ACUITE,Term Loan,B-,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,1.64,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Shree Subhlaxmi Foods Ltd.,ACUITE,Letter of Credit,A 4,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,1.15,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Shree Subhlaxmi Foods Ltd.,ACUITE,Term Loan,C,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,3.6,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Solaroy Engineers Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,2.0,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Solaroy Engineers Pvt. Ltd.,ACUITE,Letter of Credit,A 4,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,1.5,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Solaroy Engineers Pvt. Ltd.,ACUITE,Term Loan,B-,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,1.86,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Goldenglobe Hotels Pvt. Ltd.,ACUITE,Term Loan,BB,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,125.0,Jewellery/Gems,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Modern Prefab Systems Pvt. Ltd.,ACUITE,Bank Guarantee,A 4+,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,24.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Modern Prefab Systems Pvt. Ltd.,ACUITE,Fund-Based,BB-,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Paradigmit Technology Services Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,22.0,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Paradigmit Technology Services Pvt. Ltd.,ACUITE,Term Loan,C,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,10.0,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Q V C Exports Ltd.,ACUITE,Letter of Credit,A 4,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,8.0,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Q V C Exports Ltd.,ACUITE,Term Loan,B,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,2.81,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Q V C Exports Ltd.,ACUITE,Term Loan,A 4,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,1.89,Logistics,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Q V C International Pvt. Ltd.,ACUITE,Letter of Credit,A 4,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,8.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Q V C International Pvt. Ltd.,ACUITE,Letter of Credit,A 4,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,3.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Saa Vishnu Bakers Pvt. Ltd.,ACUITE,Term Loan,BB,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,2.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Saa Vishnu Bakers Pvt. Ltd.,ACUITE,Term Loan,BB,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,63.87,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Secur Credentials Ltd.,ACUITE,Term Loan,C,16-Oct-2025,MEDIUM,ULTRA HOT,2026-10-16,October 2026,252,1.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Gajanand Corporation Pvt. Ltd.,ACUITE,Term Loan,C,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,5.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Iserve Solutions & Services Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,6.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Iserve Solutions & Services Pvt. Ltd.,ACUITE,Fund-Based,B-,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,38.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Kaleshwaram Irrigation Project Corpn. Ltd.,ACUITE,Term Loan,B+,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,0.62,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Kaleshwaram Irrigation Project Corpn. Ltd.,ACUITE,Term Loan,B+,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,18751.38,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Pentagon Labs Ltd.,ACUITE,Bank Guarantee,A 4,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,1.5,Healthcare,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Pentagon Labs Ltd.,ACUITE,Term Loan,B-,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,1.26,Healthcare,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Rajkrishna Aditya Auto Store Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,4.9,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Rajkrishna Aditya Auto Store Pvt. Ltd.,ACUITE,Term Loan,C,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,0.15,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
S T Constructions Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,29.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
S T Constructions Pvt. Ltd.,ACUITE,Term Loan,B-,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,1.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Aditya Automobile Spares Pvt. Ltd.,ACUITE,Term Loan,C,17-Oct-2025,MEDIUM,ULTRA HOT,2026-10-17,October 2026,251,0.5,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Dynatech Tools & Devices (Bengaluru) Pvt. Ltd.,ACUITE,Term Loan,BB-,20-Oct-2025,MEDIUM,ULTRA HOT,2026-10-20,October 2026,248,14.0,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Motherland Garments Pvt. Ltd.,ACUITE,Term Loan,B-,20-Oct-2025,MEDIUM,ULTRA HOT,2026-10-20,October 2026,248,4.4,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Motherland Garments Pvt. Ltd.,ACUITE,Term Loan,B-,20-Oct-2025,MEDIUM,ULTRA HOT,2026-10-20,October 2026,248,1.1,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Deejay Plastics Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,5.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Deejay Plastics Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,2.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Euro Pratik Ispat (India) Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,40.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Euro Pratik Ispat (India) Pvt. Ltd.,ACUITE,Term Loan,BB+,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,2.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Euro Pratik Ispat (India) Pvt. Ltd.,ACUITE,Term Loan,BB,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,40.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
A S M Industries (India) Pvt. Ltd.,ACUITE,Term Loan,B,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,6.76,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
A S M Industries (India) Pvt. Ltd.,ACUITE,Term Loan,B,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,9.24,Manufacturing,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Munshi Panna Masala Udyog Pvt. Ltd.,ACUITE,Term Loan,B-,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,3.0,Agro/Food,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Sai Tech Medicare Pvt. Ltd.,ACUITE,Term Loan,C,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,2.09,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Symbiosis Pharmaceuticals Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,0.55,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Symbiosis Pharmaceuticals Pvt. Ltd.,ACUITE,Letter of Credit,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,3.5,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Symbiosis Pharmaceuticals Pvt. Ltd.,ACUITE,Term Loan,C,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,1.95,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Chopra Retec Rubber Products Ltd.,ACUITE,Term Loan,B,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,0.24,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Chopra Retec Rubber Products Ltd.,ACUITE,Term Loan,B,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,7.4,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Del Trade Intl. Pvt. Ltd.,ACUITE,Letter of Credit,A 4,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,34.0,Trading/Exports,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Hi Tech Ferrous & Non Ferrous India Pvt. Ltd.,ACUITE,Term Loan,C,24-Oct-2025,MEDIUM,ULTRA HOT,2026-10-24,October 2026,244,2.11,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
