Company Name,Agency,Instrument Type,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Why Target,ACER Pitch Angle
Bansal Spinning Mills Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,166.3,Textiles,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Batliboi Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,72.75,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Bellatrix Infrastructure Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,5.41,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Bharamari Steels Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,20.35,Steel & Metals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Bhola Ram Steels Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.75,Steel & Metals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Bhopal Switch Gears Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,9.22,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Birbal International Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Birmi International Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,21.7,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Bloom Dekor Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,32.5,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
C V S Infrastructure Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,17.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Canaan Engineering Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,27.62,Manufacturing,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Cee Dee Vacuum Equipment Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,36.97,Manufacturing,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Crown Cashew Impex Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,9.9,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Dayana Polyplast Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,22.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Dev Shree Cotsyn Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,29.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Digiflic Controls (India) Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,11.67,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Elljay Textiles Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,11.46,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Enginemates Heat Transfer Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,7.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Esco Couplings & Transmissions Pvt. Ltd.,IND-RA,Non-government debt,BB-/A4+,2025-08-21,309,HOT,8.23,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated BB-/A4+ (309 days) — ACER can provide fresh rating faster
Esmario Export Enterprises Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,17.5,Infrastructure,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Fuso Glass India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,44.87,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
G C Threads Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,31.17,Textiles,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
G S Atwal & Co. (Engineers) Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,25.74,Manufacturing,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
G S Developers & Contractors Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,17.75,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
G S N Ferro Alloys Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,94.87,Steel & Metals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
G T C Oilfield Services Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,72.88,Energy,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
G7 Sugar Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,511.66,Agro/Food,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Garg Granites Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,6.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Gold Star Steels Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,8.0,Steel & Metals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Guru Laxmi Cottex Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,58.96,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
H A Q Steels Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,32.65,Steel & Metals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
H M Industrial Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,117.85,Manufacturing,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Himanchal Construction Co. Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,13.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Ideal Hotels & Inds. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,15.0,Hotels/Tourism,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Iris Regtech Solutions Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,17.0,IT/Technology,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
J P B Chemical Inds. Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,22.0,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Janardan Nirman Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
John Energy Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,649.66,Energy,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Justclick Travels Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.0,Hotels/Tourism,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
K B A Infrastructure Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
K P Packaging Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,9.0,Paper/Packaging,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Kalpataru Cold Storage Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,12.26,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Kannappan Textile Mill Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,7.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Kasturchand Fertilisers Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.55,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Krishna Coil Cutters Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,60.0,Energy,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
M P Board & Paper Mills Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,5.4,Paper/Packaging,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Maa Bala Sundri Plywood Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,6.5,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Magnolia Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,8.89,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Maha Hydraulics Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,12.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Maharashtra Fastners Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,23.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Malabar Hotels Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,33.0,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Malar Solvent Extraction Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,5.0,Agro/Food,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Manman Manufacturing Co. Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,5.28,Manufacturing,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Map Cotton Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,47.89,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Maps Granito Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,116.81,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Meghaaarika International Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,53.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Meghdoot Ginning & Pressing Inds. Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,30.0,Hotels/Tourism,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Metamorphosis Engitech India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,55.0,IT/Technology,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Mining Associates Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,28.0,Mining/Minerals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Mittal Hospitals Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,26.96,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Mukand Systems & Networking Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,7.25,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Mukka Proteins Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,40.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
N I M P Healthcare Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,6.7,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
N K C M Spinners Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,42.3,Hotels/Tourism,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Nirmala Infra Projects India Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,13.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Northern India Leather Cloth Mfg. Co. Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,34.07,Textiles,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Noslar International Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,24.66,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Nufuture Digital (India) Ltd.,IND-RA,Non-government debt,C/A4,2025-08-21,309,HOT,17.5,IT/Technology,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated C/A4 (309 days) — ACER can provide fresh rating faster
Osnar Chemical Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,8.0,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Pawan Communications Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,5.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Phthalo Colours & Chemicals (India) Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,26.58,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Pink Rose Lingerie Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,21.36,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Prime Technoplast Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,36.65,IT/Technology,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Prins Polytech Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,5.7,IT/Technology,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Prithvi Polymer Inds. Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,10.22,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Radiant Bizcom Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,25.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Raga Motors Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,19.09,Automobiles,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Raghunandan Jewellers (Delhi) Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,9.0,Jewellery/Gems,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Rajlaxmi Agrotech India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,23.5,Agro/Food,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Ranger Cotton Mills India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,29.14,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Rank Cranes Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,8.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Rejeuvine Enterprises Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,15.33,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Roots Cooling Systems Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,20.9,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
S A S International Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,24.5,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
S B Cold Storage Inds. Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,13.62,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
S G R Exim Pvt. Ltd.,IND-RA,Non-government debt,C/A4,2025-08-21,309,HOT,11.8,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated C/A4 (309 days) — ACER can provide fresh rating faster
S K I Himalayas Ropeway Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,7.85,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
S R S Modern Sales Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,75.0,Other,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Saipavani Constructions India Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,50.0,Construction,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Saishakti Polysacks Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,11.05,Paper/Packaging,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Sanatan Logistics Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,28.5,Logistics,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Sarvejana Healthcare Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,37.05,Chemicals/Pharma,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
Shakti Component Ventures Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,8.58,Manufacturing,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Shakun Gases Pvt. Ltd.,IND-RA,Non-government debt,B-/A4,2025-08-21,309,HOT,23.0,Energy,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B-/A4 (309 days) — ACER can provide fresh rating faster
Shiv Shakti Exporters Pvt. Ltd.,IND-RA,Non-government debt,D,2025-08-21,309,HOT,34.35,Infrastructure,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated D (309 days) — ACER can provide fresh rating faster
Shiva Polytubes Pvt. Ltd.,IND-RA,Non-government debt,B/A4,2025-08-21,309,HOT,10.54,Steel & Metals,IND-RA NCD INC — largest NCD displacement opportunity; SEBI CRA license needed,IND-RA NCD rated B/A4 (309 days) — ACER can provide fresh rating faster
