Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle
Jalnidhi Bitumen Specialities Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Jalnidhi Bitumen Specialities Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,1.35,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Jalnidhi Bitumen Specialities Pvt. Ltd.,BRICKWORK,Fund-Based,B+,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Jalnidhi Bitumen Specialities Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,5.55,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Jalnidhi Bitumen Specialities Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,,BFSI,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Kiranshree Hotels Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,23.0,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Kshema Power & Infrastructure Co. Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,15.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Kshema Power & Infrastructure Co. Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,35.0,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Kshema Power & Infrastructure Co. Pvt. Ltd.,BRICKWORK,Term Loan,BB,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,6.08,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
M J Grain Products Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,0.5,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
M J Grain Products Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,1.3,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
P K Cereals Pvt. Ltd. [Merged],ACUITE,Term Loan,BB-,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,2.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Partap Fabrics Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,1.8,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Partap Fabrics Pvt. Ltd.,BRICKWORK,Fund-Based,B,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,7.99,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Partap Fabrics Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,2.5,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Partap Fabrics Pvt. Ltd.,BRICKWORK,Term Loan,B,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,8.19,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Plus Medicare Hospitals Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,35.0,Healthcare,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Satya Power & Ispat Ltd.,BRICKWORK,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,,Energy,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Satya Power & Ispat Ltd.,BRICKWORK,Letter of Credit,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,15.0,Energy,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Suyash Chemical & Fertilizer Pvt. Ltd.,BRICKWORK,Bank Guarantee,B+,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,11.16,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Suyash Chemical & Fertilizer Pvt. Ltd.,BRICKWORK,Fund-Based,B+,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,5.8,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Suyash Chemical & Fertilizer Pvt. Ltd.,BRICKWORK,Term Loan,B+,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,5.27,Agro/Food,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
T M I Healthcare Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,9.8,Healthcare,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
V M Matere Infrastructures (India) Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,59.8,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
V M Matere Infrastructures (India) Pvt. Ltd.,ACUITE,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,75.29,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
V M Matere Infrastructures (India) Pvt. Ltd.,ACUITE,Term Loan,C,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,13.71,Construction,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Vinishma Technologies Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,12.5,IT/Technology,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Arora Udyog Ltd.,BRICKWORK,Term Loan,B-,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,49.83,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Zebra Pack Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,0.5,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Zebra Pack Pvt. Ltd.,ACUITE,Letter of Credit,A 4,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,2.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Zebra Pack Pvt. Ltd.,ACUITE,Term Loan,B-,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,4.18,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Zebra Pack Pvt. Ltd.,ACUITE,Term Loan,B-,06-Apr-2026,LOW,MEDIUM,2026-10-03,October 2026,80,0.5,Other,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Clean Switch India Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,5.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Clean Switch India Pvt. Ltd.,ACUITE,Term Loan,C,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,6.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Jawala Coke Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,0.5,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Maxibio Oleos Pvt. Ltd.,ACUITE,Term Loan,B-,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,1.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Sharada Erectors Pvt. Ltd.,BRICKWORK,Term Loan,B+,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,3.17,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Sharada Erectors Pvt. Ltd.,BRICKWORK,Term Loan,B+,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,30.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Thota Coldcel Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,10.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Thota Coldcel Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,5.0,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Thota Coldcel Pvt. Ltd.,BRICKWORK,Term Loan,C-,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,2.06,Other,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Aqua-Tech Solutions Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,8.0,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Aqua-Tech Solutions Pvt. Ltd.,BRICKWORK,Fund-Based,BB-,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,3.1,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Aqua-Tech Solutions Pvt. Ltd.,BRICKWORK,Term Loan,BB-,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,0.35,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Whitelotus Industries Ltd.,BRICKWORK,Fund-Based,B+,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,45.33,Manufacturing,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Whitelotus Industries Ltd.,BRICKWORK,Non-Fund-Based,A 4,07-Jan-2026,LOW,HOT,2026-10-04,October 2026,169,,Manufacturing,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Biop Steels & Power Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,1.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Biop Steels & Power Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,3.0,Steel & Metals,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Carboline (India) Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.5,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Carboline (India) Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,1.5,Automobiles,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
Chenduran Cotspin (India) Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.0,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Chenduran Cotspin (India) Pvt. Ltd.,ACUITE,Term Loan,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,9.72,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Chenduran Cotspin (India) Pvt. Ltd.,ACUITE,Term Loan,BB-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,2.46,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Elkaypee Spinners Pvt. Ltd.,ACUITE,Letter of Credit,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,3.5,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Elkaypee Spinners Pvt. Ltd.,ACUITE,Term Loan,A 4+,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,0.28,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Elkaypee Spinners Pvt. Ltd.,ACUITE,Term Loan,BB-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.97,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
Elkaypee Spinners Pvt. Ltd.,ACUITE,Term Loan,BB-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,4.11,Hotels/Tourism,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds
I S K O Strip Pvt. Ltd.,BRICKWORK,Term Loan,C,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,3.1,Other,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
M J Gold Pvt. Ltd.,BRICKWORK,NCD/Bond,B-,07-Apr-2026,LOW,MEDIUM,2026-10-04,October 2026,79,12.0,Jewellery/Gems,D365,INC rating hits MEDIUM threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds
