Company Name,Current Rater,Instrument,Rating,Rating Date,Days Since Rating,Urgency,Amount Cr,Sector,Sub-Sector,Source,Why Target,ACER Pitch Angle
Eneroil Offshore Drilling Ltd.,CARE,NCD/Bond,BB-/A4,20-Mar-2026,97,LOW,20.0,Energy,Oil & Gas,D365,Energy NCD INC at CARE (97 days) — SEBI CRA license mandate for NCD,NCD rated INC by CARE — ACER specialises in energy sector NCD; 2-3 week completion
Vimal Coal Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,16-Apr-2026,70,LOW,10.0,Energy,Coal/Mining,D365,Energy NCD INC at CARE (70 days) — SEBI CRA license mandate for NCD,NCD rated INC by CARE — ACER specialises in energy sector NCD; 2-3 week completion
Tashkent Oil Co. Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,16-Jan-2026,160,LOW,9.0,Energy,Oil & Gas,D365,Energy NCD INC at IND-RA (160 days) — SEBI CRA license mandate for NCD,NCD rated INC by IND-RA — ACER specialises in energy sector NCD; 2-3 week completion
Eneroil Offshore Drilling Ltd.,CARE,NCD/Bond,BB-/A4,20-Mar-2026,97,LOW,8.5,Energy,Oil & Gas,D365,Energy NCD INC at CARE (97 days) — SEBI CRA license mandate for NCD,NCD rated INC by CARE — ACER specialises in energy sector NCD; 2-3 week completion
Sri Power Generation (India) Pvt. Ltd. [Merged],IND-RA,NCD/Bond,B-/A4,02-Apr-2026,84,LOW,8.25,Energy,Power/Generation,D365,Energy NCD INC at IND-RA (84 days) — SEBI CRA license mandate for NCD,NCD rated INC by IND-RA — ACER specialises in energy sector NCD; 2-3 week completion
Jatson Power Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,16-Jan-2026,160,LOW,8.0,Energy,Power/Generation,D365,Energy NCD INC at IND-RA (160 days) — SEBI CRA license mandate for NCD,NCD rated INC by IND-RA — ACER specialises in energy sector NCD; 2-3 week completion
S V R Electricals Pvt. Ltd.,ICRA,NCD/Bond,B/A4,21-Jan-2026,155,LOW,5.75,Energy,Power/Generation,D365,Energy NCD INC at ICRA (155 days) — SEBI CRA license mandate for NCD,NCD rated INC by ICRA — ACER specialises in energy sector NCD; 2-3 week completion
C S H Power Himoinsa Pvt. Ltd.,CARE,NCD/Bond,A 4,10-Apr-2026,76,LOW,5.0,Energy,Power/Generation,D365,Energy NCD INC at CARE (76 days) — SEBI CRA license mandate for NCD,NCD rated INC by CARE — ACER specialises in energy sector NCD; 2-3 week completion
Resurgent Power Projects Ltd.,CARE,NCD/Bond,D,09-Mar-2026,108,LOW,5.0,Energy,Power/Generation,D365,Energy NCD INC at CARE (108 days) — SEBI CRA license mandate for NCD,NCD rated INC by CARE — ACER specialises in energy sector NCD; 2-3 week completion
Supreme Hydro Engg. Pvt. Ltd.,CARE,NCD/Bond,BBB+/A2,18-Feb-2026,127,LOW,2.5,Energy,Hydro Power,D365,Energy NCD INC at CARE (127 days) — SEBI CRA license mandate for NCD,NCD rated INC by CARE — ACER specialises in energy sector NCD; 2-3 week completion
Sri Maharaja Oil Imports & Exports India Pvt. Ltd.,ICRA,NCD/Bond,D,13-Feb-2026,132,LOW,1.0,Energy,Oil & Gas,D365,Energy NCD INC at ICRA (132 days) — SEBI CRA license mandate for NCD,NCD rated INC by ICRA — ACER specialises in energy sector NCD; 2-3 week completion
