Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalates To,Escalation Date,Escalation Month,Days Since (Jun 25),Amount Cr,Sector,Source,Why Target,ACER Pitch Angle,Call Week,Agency_Count,Agencies
Telawne Power Equipments Pvt. Ltd.,CRISIL,Letter of Credit,A 4,18-Feb-2026,LOW,HOT,2026-11-15,November 2026,127,29.0,Manufacturing,D365,INC rating hits HOT threshold on 2026-11-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21),3,CRISIL + ICRA + IND-RA
Dee Vee Projects Ltd.,IND-RA,Term Loan,B,16-Jan-2026,LOW,HOT,2026-10-13,October 2026,160,26.6,Construction,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk2 (Oct 8-14),3,ACUITE + CARE + IND-RA
New Modern Technomech Pvt. Ltd.,CRISIL,Term Loan,BB+,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,10.0,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7),3,ACUITE + CARE + CRISIL
Dee Vee Projects Ltd.,CARE,Term Loan,BB-,19-Feb-2026,LOW,HOT,2026-11-16,November 2026,126,7.6,Construction,D365,INC rating hits HOT threshold on 2026-11-16 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk3 (Nov 15-21),3,ACUITE + CARE + IND-RA
New Modern Technomech Pvt. Ltd.,CRISIL,Letter of Credit,A 4+,08-Jan-2026,LOW,HOT,2026-10-05,October 2026,168,5.0,IT/Technology,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7),3,ACUITE + CARE + CRISIL
Khedut Solvexp Pvt. Ltd.,CARE,Term Loan,B+,03-Feb-2026,LOW,HOT,2026-10-31,October 2026,142,3.43,Other,D365,INC rating hits HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31),3,CARE + CRISIL + IND-RA
Khedut Solvexp Pvt. Ltd.,CRISIL,Term Loan,BB+,10-Feb-2026,LOW,HOT,2026-11-07,November 2026,135,1.6,Other,D365,INC rating hits HOT threshold on 2026-11-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk1 (Nov 1-7),3,CARE + CRISIL + IND-RA
Sree Astalaxmi Spinning Mills Pvt. Ltd.,CRISIL,Term Loan,B,28-Feb-2026,LOW,HOT,2026-11-25,November 2026,117,1.3,Textiles,D365,INC rating hits HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk4 (Nov 22-30),3,BRICKWORK + CARE + CRISIL
New Modern Technomech Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,16-Apr-2026,LOW,MEDIUM,2026-10-13,October 2026,70,50.0,IT/Technology,D365,INC rating hits MEDIUM threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,Oct Wk2 (Oct 8-14),3,ACUITE + CARE + CRISIL
New Modern Technomech Pvt. Ltd.,CARE,NCD/Bond,C/A4,21-Apr-2026,LOW,MEDIUM,2026-10-18,October 2026,65,45.0,IT/Technology,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk3 (Oct 15-21),3,ACUITE + CARE + CRISIL
Telawne Power Equipments Pvt. Ltd.,IND-RA,NCD/Bond,B/A4,28-Apr-2026,LOW,MEDIUM,2026-10-25,October 2026,58,28.0,Manufacturing,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk4 (Oct 22-31),3,CRISIL + ICRA + IND-RA
Universal Seaport Pvt. Ltd.,CARE,Term Loan,B,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,6.4,Logistics,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),3,BRICKWORK + CARE + CRISIL
New Modern Technomech Pvt. Ltd.,CARE,Letter of Credit,A 4,21-Apr-2026,LOW,MEDIUM,2026-10-18,October 2026,65,5.0,IT/Technology,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk3 (Oct 15-21),3,ACUITE + CARE + CRISIL
New Modern Technomech Pvt. Ltd.,CARE,Letter of Credit,A 4,21-Apr-2026,LOW,MEDIUM,2026-10-18,October 2026,65,2.8,IT/Technology,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk3 (Oct 15-21),3,ACUITE + CARE + CRISIL
Sree Astalaxmi Spinning Mills Pvt. Ltd.,CARE,Term Loan,B-,08-Apr-2026,LOW,MEDIUM,2026-10-05,October 2026,78,1.84,Textiles,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),3,BRICKWORK + CARE + CRISIL
Universal Seaport Pvt. Ltd.,CARE,Fund-Based,B,10-Apr-2026,LOW,MEDIUM,2026-10-07,October 2026,76,1.1,Logistics,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),3,BRICKWORK + CARE + CRISIL
New Modern Technomech Pvt. Ltd.,CARE,Term Loan,C,21-Apr-2026,LOW,MEDIUM,2026-10-18,October 2026,65,1.03,IT/Technology,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk3 (Oct 15-21),3,ACUITE + CARE + CRISIL
Iron Triangle Ltd.,CRISIL,Bank Guarantee,A 4,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,598.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21),2,CRISIL + ICRA
Mapsko Builders Pvt. Ltd.,CARE,Term Loan,B-,03-Oct-2025,MEDIUM,ULTRA HOT,2026-10-03,October 2026,265,250.56,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),2,BRICKWORK + CARE
T C P Ltd.,CRISIL,Letter of Credit,A 4,27-Nov-2025,MEDIUM,ULTRA HOT,2026-11-27,November 2026,210,113.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk4 (Nov 22-30),2,CRISIL + IND-RA
Utkal Healthcare Pvt. Ltd.,IND-RA,Term Loan,BBB,08-Oct-2025,MEDIUM,ULTRA HOT,2026-10-08,October 2026,260,103.35,Healthcare,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk2 (Oct 8-14),2,CRISIL + IND-RA
Reliance Home Finance Ltd.,BRICKWORK,NCD/Bond,PP-MLD D,28-Oct-2025,MEDIUM,ULTRA HOT,2026-10-28,October 2026,240,100.0,BFSI,D365,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31),2,BRICKWORK + CARE
M M Yarns Pvt. Ltd.,BRICKWORK,Fund-Based,B,15-Oct-2025,MEDIUM,ULTRA HOT,2026-10-15,October 2026,253,99.0,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk3 (Oct 15-21),2,BRICKWORK + CRISIL
Rajasthan Liquors Ltd.,CRISIL,Term Loan,A,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,96.33,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7),2,CRISIL + ICRA
Chaudhary Timber Inds. Pvt. Ltd.,CRISIL,Letter of Credit,A 4,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,86.5,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21),2,BRICKWORK + CRISIL
Rajasthan Liquors Ltd.,CRISIL,Term Loan,A,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,73.67,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk1 (Oct 1-7),2,CRISIL + ICRA
Lanson Motors Pvt. Ltd.,CRISIL,Fund-Based,A 4,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,69.5,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21),2,CRISIL + IND-RA
Gowra Ventures Pvt. Ltd.,CARE,Fund-Based,B+,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,58.7,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),2,CARE + CRISIL
M M Yarns Pvt. Ltd.,CRISIL,Fund-Based,BB+,31-Oct-2025,MEDIUM,ULTRA HOT,2026-10-31,October 2026,237,55.35,Textiles,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31),2,BRICKWORK + CRISIL
A K Das Associates Ltd.,ICRA,Non-Fund-Based,A 4,23-Oct-2025,MEDIUM,ULTRA HOT,2026-10-23,October 2026,245,52.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31),2,CRISIL + ICRA
Reliance Commercial Finance Ltd.,BRICKWORK,NCD/Bond,PP-MLD D,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,50.0,BFSI,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk1 (Nov 1-7),2,BRICKWORK + CARE
Gowra Ventures Pvt. Ltd.,CRISIL,Term Loan,B,12-Nov-2025,MEDIUM,ULTRA HOT,2026-11-12,November 2026,225,50.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk2 (Nov 8-14),2,CARE + CRISIL
Gowra Ventures Pvt. Ltd.,CARE,Term Loan,B+,07-Oct-2025,MEDIUM,ULTRA HOT,2026-10-07,October 2026,261,46.3,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),2,CARE + CRISIL
Iron Triangle Ltd.,CRISIL,Fund-Based,B,19-Nov-2025,MEDIUM,ULTRA HOT,2026-11-19,November 2026,218,45.0,Steel & Metals,D365,INC rating hits ULTRA HOT threshold on 2026-11-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21),2,CRISIL + ICRA
Vishal Nirmiti Ltd.,CRISIL,Letter of Credit,A 4,24-Nov-2025,MEDIUM,ULTRA HOT,2026-11-24,November 2026,213,45.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk4 (Nov 22-30),2,BRICKWORK + CRISIL
Kiri Oilfield Services Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,24-Nov-2025,MEDIUM,ULTRA HOT,2026-11-24,November 2026,213,44.24,Energy,D365,INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk4 (Nov 22-30),2,CARE + CRISIL
Envirad Projects Pvt. Ltd.,CRISIL,Bank Guarantee,A 4+,10-Nov-2025,MEDIUM,ULTRA HOT,2026-11-10,November 2026,227,44.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk2 (Nov 8-14),2,CARE + CRISIL
Adroit Pharmaceuticals Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,30-Oct-2025,MEDIUM,ULTRA HOT,2026-10-30,October 2026,238,39.5,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31),2,BRICKWORK + CARE
Lanson Motors Pvt. Ltd.,CRISIL,Term Loan,B+,21-Nov-2025,MEDIUM,ULTRA HOT,2026-11-21,November 2026,216,38.4,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-11-21 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk3 (Nov 15-21),2,CRISIL + IND-RA
Satya Parkash & Bros Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,26-Nov-2025,MEDIUM,ULTRA HOT,2026-11-26,November 2026,211,37.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-26 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Nov Wk4 (Nov 22-30),2,BRICKWORK + CRISIL
Mohit Ispat Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,27-Nov-2025,MEDIUM,ULTRA HOT,2026-11-27,November 2026,210,35.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk4 (Nov 22-30),2,CARE + ICRA
Zeco Aircon Ltd.,CRISIL,Term Loan,B,30-Oct-2025,MEDIUM,ULTRA HOT,2026-10-30,October 2026,238,31.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk4 (Oct 22-31),2,CRISIL + ICRA
Satya Parkash & Bros Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,10-Nov-2025,MEDIUM,ULTRA HOT,2026-11-10,November 2026,227,30.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk2 (Nov 8-14),2,BRICKWORK + CRISIL
Mapsko Builders Pvt. Ltd.,CARE,Bank Guarantee,A 4,03-Oct-2025,MEDIUM,ULTRA HOT,2026-10-03,October 2026,265,30.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk1 (Oct 1-7),2,BRICKWORK + CARE
Anand Motor Agencies Ltd.,IND-RA,NCD/Bond,B-/A4,24-Nov-2025,MEDIUM,ULTRA HOT,2026-11-24,November 2026,213,29.8,Automobiles,D365,INC rating hits ULTRA HOT threshold on 2026-11-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Nov Wk4 (Nov 22-30),2,CARE + IND-RA
Sri Narayani Plastics Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,20-Oct-2025,MEDIUM,ULTRA HOT,2026-10-20,October 2026,248,29.5,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk3 (Oct 15-21),2,CRISIL + ICRA
Four Star International Ltd.,IND-RA,Term Loan,BB+,10-Nov-2025,MEDIUM,ULTRA HOT,2026-11-10,November 2026,227,28.05,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Nov Wk2 (Nov 8-14),2,CARE + IND-RA
Pan Synthetics Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,22-Oct-2025,MEDIUM,ULTRA HOT,2026-10-22,October 2026,246,28.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31),2,CRISIL + ICRA
Waterline Hotels Pvt. Ltd.,ICRA,Term Loan,B-,13-Oct-2025,MEDIUM,ULTRA HOT,2026-10-13,October 2026,255,27.0,Hotels/Tourism,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk2 (Oct 8-14),2,ACUITE + ICRA
Utkal Healthcare Pvt. Ltd.,IND-RA,Term Loan,BBB,08-Oct-2025,MEDIUM,ULTRA HOT,2026-10-08,October 2026,260,26.65,Healthcare,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,Oct Wk2 (Oct 8-14),2,CRISIL + IND-RA
Prime Civil Infrastructures Pvt. Ltd.,CRISIL,Bank Guarantee,A 4,12-Nov-2025,MEDIUM,ULTRA HOT,2026-11-12,November 2026,225,25.0,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk2 (Nov 8-14),2,ACUITE + CRISIL
Shri Vaari Electricals Pvt. Ltd.,CARE,NCD/Bond,BB-/A4,10-Nov-2025,MEDIUM,ULTRA HOT,2026-11-10,November 2026,227,25.0,Energy,D365,INC rating hits ULTRA HOT threshold on 2026-11-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk2 (Nov 8-14),2,CARE + CRISIL
Rajasthan Liquors Ltd.,ICRA,Term Loan,BBB+,25-Nov-2025,MEDIUM,ULTRA HOT,2026-11-25,November 2026,212,23.13,Other,D365,INC rating hits ULTRA HOT threshold on 2026-11-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Nov Wk4 (Nov 22-30),2,CRISIL + ICRA
Dipanshu Promoter & Builder Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,29-Oct-2025,MEDIUM,ULTRA HOT,2026-10-29,October 2026,239,22.5,Construction,D365,INC rating hits ULTRA HOT threshold on 2026-10-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,Oct Wk4 (Oct 22-31),2,BRICKWORK + ICRA
Himalaya Communications Pvt. Ltd.,CRISIL,Letter of Credit,A 4,14-Oct-2025,MEDIUM,ULTRA HOT,2026-10-14,October 2026,254,21.5,IT/Technology,D365,INC rating hits ULTRA HOT threshold on 2026-10-14 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Oct Wk2 (Oct 8-14),2,CRISIL + ICRA
Adroit Pharmaceuticals Pvt. Ltd.,BRICKWORK,Term Loan,C,30-Oct-2025,MEDIUM,ULTRA HOT,2026-10-30,October 2026,238,21.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,Oct Wk4 (Oct 22-31),2,BRICKWORK + CARE
Neeraj Paper Mktg. Ltd.,CARE,Bank Guarantee,A 4,06-Nov-2025,MEDIUM,ULTRA HOT,2026-11-06,November 2026,231,20.0,Paper/Packaging,D365,INC rating hits ULTRA HOT threshold on 2026-11-06 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Nov Wk1 (Nov 1-7),2,CARE + IND-RA
Mohit Ispat Pvt. Ltd.,CARE,Letter of Credit,A 4,29-Oct-2025,MEDIUM,ULTRA HOT,2026-10-29,October 2026,239,20.0,Other,D365,INC rating hits ULTRA HOT threshold on 2026-10-29 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,Oct Wk4 (Oct 22-31),2,CARE + ICRA
Element Chemilink Pvt. Ltd.,CRISIL,Term Loan,B,12-Nov-2025,MEDIUM,ULTRA HOT,2026-11-12,November 2026,225,18.0,Chemicals/Pharma,D365,INC rating hits ULTRA HOT threshold on 2026-11-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,Nov Wk2 (Nov 8-14),2,CRISIL + IND-RA
