Company,Instrument,Current_Rater,Rating,Latest_Rating_Date,Urgency,Why_Target,ACER_Pitch,Size_Cr,Sector
B N T Connections Impex Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,30.55,Unknown
B N T Innovations Pvt. Ltd.,Non-government debt,IND-RA,D,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,10.00,Unknown
B V L Exports Pvt. Ltd.,Non-government debt,IND-RA,D,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,125.00,Unknown
B V S Distilleries Pvt. Ltd.,Term loans,IND-RA,D,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,29.00,Unknown
Baddi Infrastructure,Term loans,IND-RA,B-,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,5.20,Unknown
Badri Ecofibres Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,47.95,Unknown
Baghmari Tea Co. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,0.10,Unknown
Bagori Polymers Pvt. Ltd.,Term loans,IND-RA,B-,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,8.97,Unknown
Baitarani Power Project Pvt. Ltd.,Term loans,IND-RA,B,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,359.48,Unknown
Bajrang Nirman Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,4.75,Unknown
Bajrang Steel & Alloys Pvt. Ltd.,Term loans,IND-RA,B,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,14.00,Unknown
Balaji Acqua & Agro Products Pvt. Ltd.,Term loans,IND-RA,B-,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,7.00,Unknown
Balaji Fiber Reinforce Pvt. Ltd.,Non-government debt,IND-RA,D,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,30.00,Unknown
Balaji Oil Industries Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-02-27,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 116.0 days. ACER can activate a working credit rating in 21 days.,32.39,Unknown
Bansal Ship Breakers Pvt. Ltd.,Letter Of credit,IND-RA,A 3,2025-09-16,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Letter of Credit rating at IND-RA is INC for 280.0 days. ACER can activate a working credit rating in 21 days.,227.46,Unknown
Bansal Ship Breakers Pvt. Ltd.,Non-fund based working capital limit,IND-RA,BB+,2025-11-12,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 223.0 days. ACER can activate a working credit rating in 21 days.,227.46,Unknown
Bansal Spinning Mills Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,166.30,Unknown
Barath Building Construction (India) Pvt. Ltd.,Term loans,IND-RA,BB-,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,92.00,Unknown
Batliboi Environmental Engineering Ltd. [Merged],Non-fund based working capital limit,IND-RA,A 4,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,0.25,Unknown
Batliboi Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,72.75,Unknown
Bay Datacom Solutions Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,23.00,Unknown
Bellatrix Infrastructure Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,5.41,Unknown
Bemco Sleepers Ltd.,Non-government debt,IND-RA,B-/A4,2025-11-24,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 211.0 days. ACER can activate a working credit rating in 21 days.,13.10,Unknown
Bhaarathi Spintex India Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,1.36,Unknown
Bhaarathi Spintex India Pvt. Ltd.,Term loans,IND-RA,BB-,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,15.56,Unknown
Bhadrashree Steel & Power Ltd.,Term loans,IND-RA,BB-,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,0.51,Unknown
Bhadresh Trading Corpn. Ltd.,Non-fund based working capital limit,IND-RA,D,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,135.00,Unknown
Bhadresh Trading Corpn. Ltd.,Term loans,IND-RA,D,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,68.68,Unknown
Bhagaban Mohapatra Constructions & Engineers Pvt. Ltd.,Term loans,IND-RA,D,2025-11-24,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 211.0 days. ACER can activate a working credit rating in 21 days.,30.01,Unknown
Bharamari Steels Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,20.35,Unknown
Bhardwaj Construction Co. Pvt. Ltd.,Non-fund-based financial facility/instrument,IND-RA,A 4,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,9.84,Unknown
Bhartia Yarns Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,10.00,Unknown
Bhaskar Shrachi Alloys Ltd.,Non-government debt,IND-RA,D,2025-09-11,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 285.0 days. ACER can activate a working credit rating in 21 days.,63.20,Unknown
Bhaskar Tea & Inds. Pvt. Ltd.,Non-fund based working capital limit,IND-RA,D,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,0.07,Unknown
Bhatia Wine Merchants Pvt. Ltd.,Term loans,IND-RA,B+,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,25.00,Unknown
Bhavani Erectors Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,80.00,Unknown
Bhavani Erectors Pvt. Ltd.,Term loans,IND-RA,B+,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,24.36,Unknown
Bhimseria Agro Pvt. Ltd.,Term loans,IND-RA,B-,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,12.77,Unknown
Bhola Ram Steels Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,10.75,Unknown
Bhopal Switch Gears Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,9.22,Unknown
Bhopal Tractors Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,10.00,Unknown
Bhoruka Power Corpn. Ltd.,Term loans,IND-RA,BB-,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,1012.82,Unknown
Bihar Bottlers & Blenders Pvt. Ltd.,Term loans,IND-RA,B-,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,7.49,Unknown
Bilagi Sugar Mill Ltd.,Term loans,IND-RA,D,2026-02-27,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 116.0 days. ACER can activate a working credit rating in 21 days.,428.08,Unknown
Bilt Graphic Paper Products Ltd.,Non-government debt,IND-RA,D,2025-12-19,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 186.0 days. ACER can activate a working credit rating in 21 days.,0.50,Unknown
Binary Apparel Park Pvt. Ltd.,Term loans,IND-RA,B-,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,12.00,Unknown
Biomedix Optotechnik & Devices Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,8.91,Unknown
Birbal International Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,10.00,Unknown
Birmi International Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,21.70,Unknown
Bloom Dekor Ltd.,Non-government debt,IND-RA,D,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,32.50,Unknown
Blow Packaging (India) Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,9.25,Unknown
Blow Packaging (India) Pvt. Ltd.,Term loans,IND-RA,B+,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,3.66,Unknown
Blue Duck Textiles Pvt. Ltd.,Non-government debt,IND-RA,D,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,7.83,Unknown
Blue Star Malleable Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4+,2025-08-08,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 319.0 days. ACER can activate a working credit rating in 21 days.,18.90,Unknown
Blue Star Malleable Pvt. Ltd.,Term loans,IND-RA,BB+,2025-08-08,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 319.0 days. ACER can activate a working credit rating in 21 days.,2.69,Unknown
Bon Ton Softwares Pvt. Ltd.,Non-government debt,IND-RA,B-/A4,2026-02-27,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 116.0 days. ACER can activate a working credit rating in 21 days.,26.14,Unknown
Borochemie (India) Pvt. Ltd.,Non-fund based working capital limit,IND-RA,A 4,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,5.00,Unknown
Bostin Engineers Pvt. Ltd.,Non-government debt,IND-RA,D,2025-09-11,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 285.0 days. ACER can activate a working credit rating in 21 days.,15.39,Unknown
Boxovia Pvt. Ltd.,Term loans,IND-RA,B,2026-02-27,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 116.0 days. ACER can activate a working credit rating in 21 days.,85.00,Unknown
Brahmani Developers Pvt. Ltd.,Non-government debt,IND-RA,B/A4,2025-09-11,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 285.0 days. ACER can activate a working credit rating in 21 days.,7.00,Unknown
Brattle Foods Pvt. Ltd.,Term loans,IND-RA,B-,2025-09-11,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 285.0 days. ACER can activate a working credit rating in 21 days.,43.05,Unknown
Brijbasi Hi-Tech Udyog Ltd.,Non-fund based working capital limit,IND-RA,D,2025-06-25,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Fund-Based rating at IND-RA is INC for 363.0 days. ACER can activate a working credit rating in 21 days.,10.00,Unknown
Brindha Cotton Mills Pvt. Ltd.,Non-government debt,IND-RA,D,2026-04-02,LOW,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your NCD/Bonds rating at IND-RA is INC for 82.0 days. ACER can activate a working credit rating in 21 days.,10.57,Unknown
Brua Hydrowatt Pvt. Ltd.,Term loans,IND-RA,B,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,49.00,Unknown
Budhia Agencies Pvt. Ltd.,Term loans,IND-RA,B+,2026-01-16,MEDIUM,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 158.0 days. ACER can activate a working credit rating in 21 days.,19.50,Unknown
Build Wallinfra India Pvt. Ltd.,Term loans,IND-RA,D,2025-08-21,HOT,IND-RA INC — not cooperating with rater; ACER can provide fresh rating,Your Term Loan rating at IND-RA is INC for 306.0 days. ACER can activate a working credit rating in 21 days.,10.50,Unknown
