Company Name,Tier,Overall_Urgency,CRISIL INC Instrument,BW INC Instrument,CRISIL INC Date,BW INC Date,CRISIL Days Overdue,BW Days Overdue,Current Rater(s),Why Target,ACER Pitch Angle
Krishu Motor Craft Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2026-02-26,2025-05-09,114,407,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Anil Buildcon (India) Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-07-11,2025-05-13,344,403,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Jai Mata Bala Sundari Steels Pvt. Ltd.,HOT,HIGH,Fund based financial facility/instrument,Letter Of credit,2026-04-20,2025-05-14,61,402,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Chhabeela Energy Foods Pvt. Ltd.,HOT,HIGH,Long term Loans,Letter Of credit,2026-04-23,2025-05-15,58,401,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
K Lall Overseas Pvt. Ltd. [Merged],HOT,HIGH,Letter Of credit,Letter Of credit,2025-05-15,2026-03-25,401,87,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Patel Hospital Pvt. Ltd.,HOT,HIGH,Long term Loans,Term loans,2025-10-17,2025-05-15,246,401,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Prabha Infrastructure Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-11-10,2025-05-15,222,401,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Shri Rewa Rice Mills Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2025-05-15,2025-07-29,401,326,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Thrive Solar Energy Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Letter Of credit,2025-08-22,2025-05-15,302,401,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Dwarakamai Constructions Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-12-11,2025-05-19,191,397,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Kodai Cars Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-05-19,2025-09-10,397,283,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Prem Jain Ispat Udyog Pvt. Ltd.,HOT,HIGH,Long term Loans,Term loans,2026-02-19,2025-05-19,121,397,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Anand Triplex Board Pvt. Ltd.,HOT,HIGH,Letter Of credit,Bank Guarantee,2025-05-20,2026-01-22,396,149,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Ashok Bricks Inds. Pvt. Ltd.,HOT,HIGH,Letter Of credit,Term loans,2026-02-20,2025-05-20,120,396,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Parijat Oil & Feeds Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2025-11-12,2025-05-21,220,395,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Ghaziabad Ship Breakers Pvt. Ltd.,HOT,HIGH,Letter Of credit,Letter Of credit,2025-05-22,2026-01-21,394,150,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Fairdeal Steels Pvt. Ltd.,HOT,HIGH,Fund based financial facility/instrument,Bank Guarantee,2025-12-10,2025-05-23,192,393,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Mohammed Enterprises Pvt. Ltd.,HOT,HIGH,Long term Loans,Non-fund-based financial facility/instrument,2025-09-25,2025-05-23,268,393,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Gajanan Siddhivinayak Foods Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2025-07-21,2025-05-26,334,390,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Granite Mart Ltd.,HOT,HIGH,Long term Loans,Letter Of credit,2025-07-30,2025-05-26,325,390,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Kings International Ltd.,HOT,HIGH,Letter Of credit,Letter Of credit,2025-05-26,2025-10-07,390,256,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Safal Seeds & Biotech Ltd.,HOT,HIGH,Long term Loans,Fund based financial facility/instrument,2026-04-28,2025-05-26,53,390,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Trans Valves (India) Pvt. Ltd.,HOT,HIGH,Term loans,Non-fund-based financial facility/instrument,2025-05-26,2025-12-10,390,192,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Sharma Orthopedic (India) Ltd.,HOT,HIGH,Term loans,Letter Of credit,2025-05-27,2025-06-24,389,361,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Raman Agro Exports Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2025-07-25,2025-05-28,330,388,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Satyam Ispat (North East) Ltd.,HOT,HIGH,Term loans,Letter Of credit,2025-08-14,2025-05-29,310,387,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Arya Steels Rolling (India) Pvt. Ltd.,HOT,HIGH,Letter Of credit,Letter Of credit,2026-04-21,2025-05-30,60,386,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Ramdev Stainless Strips Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2025-07-23,2025-05-30,332,386,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Prakash Road Lines Corpn. Ltd.,HOT,HIGH,Bank Guarantee,Term loans,2025-07-17,2025-06-02,338,383,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Salasaar Iron & Steels Pvt. Ltd.,HOT,HIGH,Long term Loans,Term loans,2026-01-31,2025-06-03,140,382,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Simran International Export (India) Pvt. Ltd.,HOT,HIGH,Letter Of credit,Fund based financial facility/instrument,2025-09-05,2025-06-03,288,382,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Sri M K Paper Mills Pvt. Ltd.,HOT,HIGH,Long term Loans,Term loans,2025-09-29,2025-06-03,264,382,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Raunaq International Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-09-25,2025-06-04,268,381,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Med Freshe Pvt. Ltd.,HOT,HIGH,Letter Of credit,Letter Of credit,2026-02-26,2025-06-06,114,379,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Simplex Castings Ltd.,HOT,HIGH,Bank Guarantee,Non-fund-based financial facility/instrument,2025-09-08,2025-06-09,285,376,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Aditya Motocorp Pvt. Ltd.,HOT,HIGH,Fund based financial facility/instrument,Term loans,2025-09-09,2025-06-10,284,375,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Passion Vitrified Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Term loans,2026-04-23,2025-06-10,58,375,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
R B Rungta Steels & Food Products Pvt. Ltd.,HOT,HIGH,Fund based financial facility/instrument,Term loans,2026-03-31,2025-06-10,81,375,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Manoj Cables Ltd.,HOT,HIGH,Bank Guarantee,Letter Of credit,2026-02-23,2025-06-11,117,374,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Anmol Steel Processors Pvt. Ltd.,HOT,HIGH,Letter Of credit,Letter Of credit,2025-10-07,2025-06-12,256,373,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
J B Rolling Mills Ltd.,HOT,HIGH,Long term Loans,Term loans,2025-11-24,2025-06-12,208,373,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Shree Sita Agro Foods Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Term loans,2025-06-12,2025-10-29,373,234,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Shree Sita Edibles Ltd.,HOT,HIGH,Fund based financial facility/instrument,Term loans,2025-06-12,2025-10-29,373,234,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Jinaam'S Dress Ltd.,HOT,HIGH,Bank Guarantee,Term loans,2025-08-22,2025-06-13,302,372,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Nandi International Pvt. Ltd.,HOT,HIGH,Term loans,Term loans,2025-06-13,2026-03-06,372,106,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Relcom Technology Pvt. Ltd.,HOT,HIGH,Long term Loans,Term loans,2025-06-13,2026-03-09,372,103,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Sri Bhavani Castings Ltd.,HOT,HIGH,Term loans,Bank Guarantee,2025-06-13,2025-10-29,372,234,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Hansraj Agrofresh Pvt. Ltd.,HOT,HIGH,Long term Loans,Bank Guarantee,2025-06-16,2026-03-12,369,100,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Sweety Infrastructure Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-08-29,2025-06-17,295,368,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Indica Conveyors Ltd.,HOT,HIGH,Bank Guarantee,Bank Guarantee,2025-09-01,2025-06-18,292,367,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Osia Gems Pvt. Ltd.,HOT,HIGH,Fund based financial facility/instrument,Fund based financial facility/instrument,2025-06-18,2025-12-23,367,179,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
New Modern Technomech Pvt. Ltd.,HOT,HIGH,Bank Guarantee,Letter Of credit,2026-01-08,2025-06-19,163,366,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Ocean Motors Pvt. Ltd.,HOT,HIGH,Long term Loans,Bank Guarantee,2025-07-02,2025-06-19,353,366,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Mahalakshmi Profiles Pvt. Ltd.,WARM,MEDIUM,Bank Guarantee,Bank Guarantee,2025-06-23,2025-07-08,362,347,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Surya Contractors Pvt. Ltd.,WARM,MEDIUM,Letter Of credit,Bank Guarantee,2025-06-23,2026-04-02,362,79,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Astra Lifecare (India) Pvt. Ltd.,WARM,MEDIUM,Long term Loans,Term loans,2025-06-24,2026-01-29,361,142,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
G P Designs Pvt. Ltd.,WARM,MEDIUM,Term loans,Bank Guarantee,2025-12-08,2025-06-24,194,361,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Maheshwari Fabtex Pvt. Ltd.,WARM,MEDIUM,Long term Loans,Term loans,2026-04-24,2025-06-24,57,361,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
N P Agro (India) Inds. Pvt. Ltd.,WARM,MEDIUM,Term loans,Bank Guarantee,2025-06-24,2026-03-27,361,85,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Abhiyan Dealcomm Pvt. Ltd.,WARM,MEDIUM,Term loans,Fund based financial facility/instrument,2025-07-31,2025-06-25,324,360,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Integrated Electric Co. Pvt. Ltd.,WARM,MEDIUM,Term loans,Letter Of credit,2025-07-28,2025-06-25,327,360,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Mehul Construction Co. Pvt. Ltd.,WARM,MEDIUM,Bank Guarantee,Bank Guarantee,2025-08-01,2025-06-25,323,360,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
R S Development & Constructions India Pvt. Ltd.,WARM,MEDIUM,Bank Guarantee,Fund based financial facility/instrument,2025-06-25,2026-01-22,360,149,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Om Esha Agro Products Pvt. Ltd.,WARM,MEDIUM,Long term Loans,Term loans,2025-10-20,2025-06-26,243,359,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Vishal Papertech (India) Ltd.,WARM,MEDIUM,Long term Loans,Term loans,2026-02-27,2025-06-26,113,359,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Hans Industries Pvt. Ltd.,WARM,MEDIUM,Bank Guarantee,Non-government debt,2025-09-09,2025-06-27,284,358,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Omsai Udyog India Pvt. Ltd.,WARM,MEDIUM,Bank Guarantee,Bank Guarantee,2025-10-24,2025-06-27,239,358,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Spica Projects & Infrastructures Pvt. Ltd.,WARM,MEDIUM,Bank Guarantee,Bank Guarantee,2025-10-29,2025-06-27,234,358,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Jeeban Suraksha Hospital Pvt. Ltd.,WARM,MEDIUM,Term loans,Term loans,2025-12-11,2025-06-30,191,355,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Super Iron Foundry Ltd.,WARM,MEDIUM,Term loans,Bank Guarantee,2025-08-28,2025-07-01,296,354,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Agsons Agencies (India) Pvt. Ltd.,WARM,MEDIUM,Letter Of credit,Letter Of credit,2026-04-21,2025-07-03,60,352,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Devee Biologicals Pvt. Ltd.,WARM,MEDIUM,Letter Of credit,Letter Of credit,2025-10-08,2025-07-03,255,352,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Active Tools Pvt. Ltd.,WARM,MEDIUM,Long term Loans,Term loans,2025-09-15,2025-07-08,278,347,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Greenchef Appliances Ltd.,WARM,MEDIUM,Letter Of credit,Fund based financial facility/instrument,2025-07-08,2025-07-24,347,331,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Super Hoze Inds. Pvt. Ltd.,WARM,MEDIUM,Term loans,Letter Of credit,2026-04-09,2025-07-10,72,345,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Youngman Woollen Mills Pvt. Ltd.,WARM,MEDIUM,Long term Loans,Non-fund-based financial facility/instrument,2025-07-10,2025-10-27,345,236,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Bajrang Cotton Pvt. Ltd.,WARM,MEDIUM,Fund based financial facility/instrument,Term loans,2025-07-11,2026-02-18,344,122,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
Drish Shoes Ltd.,WARM,MEDIUM,Letter Of credit,Letter Of credit,2025-11-21,2025-07-11,211,344,CRISIL + BRICKWORK,INC at BOTH CRISIL and BRICKWORK — abandoned by two agencies; highest switch probability,"Two agencies have stopped rating you — ACER offers fresh start, fast turnaround, dedicated analyst"
