Company_Name,Instrument,Agency,Rating,Grade,Date,Urgency,Tier,Sector,Why_Target,ACER_Pitch
Welcome Distilleries Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,27-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Regent Granito India Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,24-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Mudrakshi Hytech India Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,24-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
S V R Laboratories Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,24-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Turbovent Industries Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,24-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Great Value Fuels Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,B+,High Risk,24-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
S V R Drugs Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,B+,High Risk,24-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Shakti Hormann Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,22-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Ivax Paper Chemicals Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,22-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Pragati Glass & Inds. Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,22-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Yogiji Digi Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,21-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Devi Iron & Power Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,21-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
K N K Construction Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,17-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
M B R Flexibles Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,17-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
B D Steels Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,17-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Goa Ispat Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,17-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Imperial Tubes Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,16-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Utility Forms Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,16-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Ghai Construction Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,15-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Datacipher Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,15-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Pragati Marine Services Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,15-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Vidarbha Industries Power Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,10-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Adie Broswon Breweries Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,10-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Energo Engineering Projects Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,10-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Kalra Overseas & Precision Engg. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,10-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Andhra Ferro Alloys Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,10-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Kish Exports Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,09-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Ocean Constructions (India) Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,09-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
S K S Power Generation (Chhattisgarh) Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,02-04-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Shriram S E P L Composites Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,30-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Prince Yarnn India Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,30-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Jell Pharmaceuticals Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,30-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Sri Koduri Enterprises Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,30-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Grentex & Co. Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4+,High Risk,30-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Krishna Transnational Marbles Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,25-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Pramukh Exim Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,25-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Manishri Refractories & Ceramics Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,24-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Ambuja Pipes Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,24-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Coastal Energy Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,24-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Mangal Sponge & Steel Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,20-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Ami Riddhi Chem Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,19-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Winfab Equipments Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,19-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Sterling Distillers Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,BB+,Inadequate Safety,19-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Shiga Energy Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,19-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
K B K Chem-Engineering Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,19-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Disha Communications Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,B+,High Risk,18-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
L E Marble Gallery Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,18-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Anantha Pvc Pipes Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,18-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Mamta Transformers Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,17-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Vardhman Polytex Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,16-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Strawberry Studio Exports Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,16-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Dureza Granito Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,13-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Kay Bouvet Engineering Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,13-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Adishakti Medical Center Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,13-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Bisman Industries Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,13-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Agarwal Fastners Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,13-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Merit Technologies India Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,12-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Ovis Equipments Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,B+,High Risk,11-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Agrotrade Enterprises Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,11-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Yamuna Machine Works Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,11-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Chayagraphics Healthcare Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,11-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Himalaya Communications Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,09-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
K C Toolroom Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,09-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Delhi Waste Mgmt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,05-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
B P Food Products Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,05-03-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Prateek Apparels Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,27-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
T B P R Infra Projects Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,27-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Mridul International Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,27-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Sun Metallics & Alloys Pvt. Ltd. [Merged],Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,26-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Nalari Ferro Alloys Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,26-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Tristar Intercontinental Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,26-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Lakshanya Ventures Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,26-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Bardhaman Agro Products (I) Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,25-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Zeco Aircon Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,25-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Mahalaxmi Associates Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,25-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Trineva Infra Projects Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,25-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Gold Star Steels Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,D,Default,24-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Indraprastha Automobiles Pvt. Ltd.,Non-fund-based financial facility/instrument,ICRA,A 4,High Risk,23-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
Keltech Energies Ltd.,Non-fund-based financial facility/instrument,ICRA,BB+,Inadequate Safety,23-02-2026,LOW,WARM,Cross-sector (ICRA NF),ICRA NF INC — non-fund-based facility lapsed. ICRA overloaded with risky NF portfolio; company needs new rater.,ICRA NF INC status. ACER fresh-start pitch for non-fund instruments.
