Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Q1_Trigger,Q1_Escalation_Date,Q1_Month,Days_Until_Escalation,Amount Cr,Amt_num,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle
Shri Maa Mktg. Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs12.00 Cr,12.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
D Raja Cotton Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs8.70 Cr,8.7,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
P M I Coaches Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs8.33 Cr,8.33,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ali Afzal Flour Mill Ltd.,BRICKWORK,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs7.34 Cr,7.34,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Performance guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs7.00 Cr,7.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Performance guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
D Raja Cotton Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs6.76 Cr,6.76,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Global Poly Bags Inds. Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs5.00 Cr,5.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Fund-Based,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs4.21 Cr,4.21,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ali Afzal Flour Mill Ltd.,BRICKWORK,Fund-Based,B,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs2.60 Cr,2.6,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S R Tranzcars Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,Rs1.65 Cr,1.65,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,,0.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Fuji Silvertech Concrete Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-02,HOT,ULTRA HOT,2026-12-02,Dec 2026,158,,0.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-02 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
K K P Fine Linen Pvt. Ltd.,BRICKWORK,Fund-Based,BB,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs171.82 Cr,171.82,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pushpit Steels Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs60.00 Cr,60.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Oswal Cables Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs55.00 Cr,55.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pulkit Metals Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs45.00 Cr,45.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pushpit Steels Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs45.00 Cr,45.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Anusaya Auto Press Parts Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs19.00 Cr,19.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
S R M Smart Hoops Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs10.05 Cr,10.05,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Oswal Cables Ltd.,BRICKWORK,Term Loan,BB-,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs6.24 Cr,6.24,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aries Corporate Services Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs5.00 Cr,5.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
K K P Fine Linen Pvt. Ltd.,BRICKWORK,Non-Fund-Based,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs4.00 Cr,4.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Non-Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Pulkit Metals Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs3.35 Cr,3.35,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Anusaya Auto Press Parts Pvt. Ltd.,BRICKWORK,Fund-Based,C,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs1.69 Cr,1.69,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Anusaya Auto Press Parts Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs1.63 Cr,1.63,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Anusaya Auto Press Parts Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,Rs1.00 Cr,1.0,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
K K P Fine Linen Pvt. Ltd.,BRICKWORK,Fund-Based,A 4,2025-12-03,HOT,ULTRA HOT,2026-12-03,Dec 2026,159,,0.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-03 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Siddheshwar Industries Pvt. Ltd.,BRICKWORK,Fund-Based,C,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs119.32 Cr,119.32,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Universal Petrochemicals Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs20.00 Cr,20.0,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Multitech Auto Pvt. Ltd. [Merged],BRICKWORK,Term Loan,BB-,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs13.26 Cr,13.26,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sree Venkateswara Road Constructions Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs13.00 Cr,13.0,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H M Steels Ltd.,BRICKWORK,Fund-Based,B,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs10.07 Cr,10.07,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sanskriti Mobitech Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs10.00 Cr,10.0,IT/Technology,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mark Alloys Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs8.80 Cr,8.8,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H M Steels Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs5.00 Cr,5.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Aryas Grains Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs4.00 Cr,4.0,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H M Steels Ltd.,BRICKWORK,Bank Guarantee,B,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs2.00 Cr,2.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Mark Alloys Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs1.00 Cr,1.0,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Universal Petrochemicals Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs0.75 Cr,0.75,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Multitech Auto Pvt. Ltd. [Merged],BRICKWORK,Bank Guarantee,A 4,2025-12-04,HOT,ULTRA HOT,2026-12-04,Dec 2026,160,Rs0.50 Cr,0.5,Manufacturing,Standard,D365,INC rating hits ULTRA HOT on 2026-12-04 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shine Cot-Spin Pvt. Ltd.,BRICKWORK,Term Loan,B,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs29.94 Cr,29.94,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Chintpurni Steels Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs17.34 Cr,17.34,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Genesis Finance Co. Ltd.,BRICKWORK,Term Loan,B,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs12.08 Cr,12.08,BFSI,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Skyz Stones Pvt. Ltd.,BRICKWORK,Fund-Based,BB-,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs11.43 Cr,11.43,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Ascan Plyboard India Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs9.00 Cr,9.0,Paper/Packaging,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Skyz Stones Pvt. Ltd.,BRICKWORK,Term Loan,BB-,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs7.55 Cr,7.55,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
United Rubber Inds. (India) Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs4.50 Cr,4.5,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
United Rubber Inds. (India) Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs4.25 Cr,4.25,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Radhe Agro Inds. India Pvt. Ltd.,BRICKWORK,Term Loan,C-,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs3.49 Cr,3.49,Agro/Food,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Shine Cot-Spin Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs2.00 Cr,2.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Norex Flavours Pvt. Ltd.,BRICKWORK,Term Loan,B+,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs1.70 Cr,1.7,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Chintpurni Steels Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs1.16 Cr,1.16,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Norex Flavours Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs1.00 Cr,1.0,Other,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Letter of Credit at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
United Rubber Inds. (India) Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,2025-12-05,HOT,ULTRA HOT,2026-12-05,Dec 2026,161,Rs0.25 Cr,0.25,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT on 2026-12-05 — prime Q1 2027 renewal target,Your Bank Guarantee at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
Sanvijay Rolling & Engg. Ltd.,BRICKWORK,Fund-Based,BB,2025-12-08,HOT,ULTRA HOT,2026-12-08,Dec 2026,164,Rs409.54 Cr,409.54,Steel & Metals,Standard,D365,INC rating hits ULTRA HOT on 2026-12-08 — prime Q1 2027 renewal target,Your Fund-Based at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
H K Cement Inds. Pvt. Ltd.,BRICKWORK,Term Loan,C,2025-12-08,HOT,ULTRA HOT,2026-12-08,Dec 2026,164,Rs109.34 Cr,109.34,Construction,Standard,D365,INC rating hits ULTRA HOT on 2026-12-08 — prime Q1 2027 renewal target,Your Term Loan at BRICKWORK goes critical in Dec 2026. Start ACER process in Sep 2026 — before the Q1 rush.
