Company Name,Agency,Instrument Type,Rating,Rating Date,Current Urgency,Escalation_Date,Calendar_Period,Call Week,Tier_Rank,Priority_Tier,Amt_num,Amount_Cr_Display,Sector,NCD_Flag,Source,Why Target,ACER Pitch Angle,Calendar_Pool,Target_Call_Month
New Modern Technomech Pvt. Ltd.,CARE,Letter of Credit,A 4,21-Apr-2026,LOW,2026-10-18,Oct 2026,Oct Wk3 (Oct 15-21),1,TIER 1 — Triple-agency (3+ raters),2.8,2.8,IT/Technology,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Telawne Power Equipments Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,28-Oct-2025,MEDIUM,2026-10-28,Oct 2026,Oct Wk4 (Oct 22-31),1,TIER 1 — Triple-agency (3+ raters),2.3,2.3,Manufacturing,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Sree Astalaxmi Spinning Mills Pvt. Ltd.,CARE,Term Loan,B-,08-Apr-2026,LOW,2026-10-05,Oct 2026,Oct Wk1 (Oct 1-7),1,TIER 1 — Triple-agency (3+ raters),1.84,1.84,Textiles,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Universal Seaport Pvt. Ltd.,CARE,Fund-Based,B,10-Apr-2026,LOW,2026-10-07,Oct 2026,Oct Wk1 (Oct 1-7),1,TIER 1 — Triple-agency (3+ raters),1.1,1.1,Logistics,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
New Modern Technomech Pvt. Ltd.,CARE,Term Loan,C,21-Apr-2026,LOW,2026-10-18,Oct 2026,Oct Wk3 (Oct 15-21),1,TIER 1 — Triple-agency (3+ raters),1.03,1.03,IT/Technology,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Sree Astalaxmi Spinning Mills Pvt. Ltd.,BRICKWORK,Bank Guarantee,A 4,13-Oct-2025,MEDIUM,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),1,TIER 1 — Triple-agency (3+ raters),1.0,1.0,Textiles,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Telawne Power Equipments Pvt. Ltd.,ICRA,Term Loan,B+,28-Oct-2025,MEDIUM,2026-10-28,Oct 2026,Oct Wk4 (Oct 22-31),1,TIER 1 — Triple-agency (3+ raters),0.2,0.2,Manufacturing,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Mapsko Builders Pvt. Ltd.,CARE,Term Loan,B-,03-Oct-2025,MEDIUM,2026-10-03,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),250.56,250.56,Construction,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Nectar Lifesciences Ltd.,BRICKWORK,Bank Guarantee,A 4,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),223.01,223.01,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
A P R Constructions Ltd.,IND-RA,NCD/Bond,B/A4,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),150.0,150.0,Construction,NCD — SEBI License Required,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,October Pool,Oct 2026
Lanson Motors Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),136.0,136.0,Automobiles,NCD — SEBI License Required,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,October Pool,Oct 2026
Nectar Lifesciences Ltd.,BRICKWORK,Letter of Credit,A 4,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),123.83,123.83,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Nectar Lifesciences Ltd.,BRICKWORK,Term Loan,B-,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),109.92,109.92,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Utkal Healthcare Pvt. Ltd.,IND-RA,Term Loan,BBB,08-Oct-2025,MEDIUM,2026-10-08,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),103.35,103.35,Healthcare,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,October Pool,Oct 2026
M G T Motors Pvt. Ltd.,ACUITE,Fund-Based,A 4,16-Apr-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),101.5,101.5,Automobiles,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,October Pool,Oct 2026
Reliance Home Finance Ltd.,BRICKWORK,NCD/Bond,PP-MLD D,28-Oct-2025,MEDIUM,2026-10-28,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),100.0,100.0,BFSI,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
M M Yarns Pvt. Ltd.,BRICKWORK,Fund-Based,B,15-Oct-2025,MEDIUM,2026-10-15,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),99.0,99.0,Textiles,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-15 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Rajasthan Liquors Ltd.,CRISIL,Term Loan,A,07-Oct-2025,MEDIUM,2026-10-07,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),96.33,96.33,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Saswad Mali Sugar Factory Ltd.,CRISIL,Term Loan,B-,28-Apr-2026,LOW,2026-10-25,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),88.53,88.53,Agro/Food,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-25 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Med Freshe Pvt. Ltd.,CARE,Letter of Credit,A 4,21-Apr-2026,LOW,2026-10-18,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),82.0,82.0,Other,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Jaipur Rugs Co. Ltd.,CARE,NCD/Bond,BB-/A4,08-Jan-2026,LOW,2026-10-05,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),75.0,75.0,Other,NCD — SEBI License Required,D365,INC rating hits HOT threshold on 2026-10-05 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Rajasthan Liquors Ltd.,CRISIL,Term Loan,A,07-Oct-2025,MEDIUM,2026-10-07,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),73.67,73.67,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Kiri Oilfield Services Pvt. Ltd.,CRISIL,Term Loan,BBB-,15-Apr-2026,LOW,2026-10-12,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),65.28,65.28,Energy,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-12 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Jaipur Rugs Co. Ltd.,ICRA,NCD/Bond,A 4,22-Apr-2026,LOW,2026-10-19,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),60.0,60.0,Other,NCD — SEBI License Required,D365,INC rating hits MEDIUM threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Gowra Ventures Pvt. Ltd.,CARE,Fund-Based,B+,07-Oct-2025,MEDIUM,2026-10-07,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),58.7,58.7,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
M M Yarns Pvt. Ltd.,CRISIL,Fund-Based,BB+,31-Oct-2025,MEDIUM,2026-10-31,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),55.35,55.35,Textiles,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-31 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Neeraj Paper Mktg. Ltd.,IND-RA,NCD/Bond,B/A4,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),55.0,55.0,Paper/Packaging,NCD — SEBI License Required,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,October Pool,Oct 2026
A K Das Associates Ltd.,ICRA,Non-Fund-Based,A 4,23-Oct-2025,MEDIUM,2026-10-23,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),52.0,52.0,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-23 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Pan Synthetics Pvt. Ltd.,CRISIL,Letter of Credit,A 4,31-Jan-2026,LOW,2026-10-28,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),50.0,50.0,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-28 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Gowra Ventures Pvt. Ltd.,CARE,Term Loan,B+,07-Oct-2025,MEDIUM,2026-10-07,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),46.3,46.3,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-07 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Alok Buildtech Pvt. Ltd.,ACUITE,Bank Guarantee,A 4,06-Jan-2026,LOW,2026-10-03,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),45.45,45.45,Construction,Standard,D365,INC rating hits HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ACUITE backlog builds,October Pool,Oct 2026
Whitelotus Industries Ltd.,BRICKWORK,Fund-Based,B+,07-Jan-2026,LOW,2026-10-04,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),45.33,45.33,Manufacturing,Standard,D365,INC rating hits HOT threshold on 2026-10-04 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Utkal Healthcare Pvt. Ltd.,CRISIL,Term Loan,B,30-Apr-2026,LOW,2026-10-27,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),45.0,45.0,Healthcare,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-27 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Sir Shadi Lal Enterprises Ltd.,CRISIL,Term Loan,C,13-Jan-2026,LOW,2026-10-10,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),40.45,40.45,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Adroit Pharmaceuticals Pvt. Ltd.,BRICKWORK,Letter of Credit,A 4,30-Oct-2025,MEDIUM,2026-10-30,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),39.5,39.5,Chemicals/Pharma,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Reliance Commercial Finance Ltd.,CARE,NCD/Bond,PP-MLD D,27-Jan-2026,LOW,2026-10-24,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),38.0,38.0,BFSI,NCD — SEBI License Required,D365,INC rating hits HOT threshold on 2026-10-24 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Gee Emm Spinfab Pvt. Ltd.,CRISIL,Term Loan,B+,21-Jan-2026,LOW,2026-10-18,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),35.84,35.84,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-18 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Plus Medicare Hospitals Pvt. Ltd.,BRICKWORK,Term Loan,C,06-Apr-2026,LOW,2026-10-03,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),35.0,35.0,Healthcare,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before BRICKWORK backlog builds,October Pool,Oct 2026
Aaiswarya Dyeing Mills Pvt. Ltd.,CRISIL,Term Loan,B+,12-Jan-2026,LOW,2026-10-09,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),33.5,33.5,Chemicals/Pharma,Standard,D365,INC rating hits HOT threshold on 2026-10-09 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
K P M Processing Mill Pvt. Ltd.,CARE,Term Loan,B+,20-Jan-2026,LOW,2026-10-17,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),33.01,33.01,Other,Standard,D365,INC rating hits HOT threshold on 2026-10-17 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Pagro Frozen Foods Pvt. Ltd.,CARE,Term Loan,B,13-Jan-2026,LOW,2026-10-10,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),32.62,32.62,Agro/Food,Standard,D365,INC rating hits HOT threshold on 2026-10-10 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Rockdrill Projects Pvt. Ltd.,CARE,Bank Guarantee,A 4,22-Apr-2026,LOW,2026-10-19,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),32.0,32.0,Construction,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Zeco Aircon Ltd.,CRISIL,Term Loan,B,30-Oct-2025,MEDIUM,2026-10-30,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),31.0,31.0,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-30 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
Mani Export Pvt. Ltd.,IND-RA,NCD/Bond,B-/A4,16-Jan-2026,LOW,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),30.4,30.4,Logistics,NCD — SEBI License Required,D365,INC rating hits HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,October Pool,Oct 2026
Envirad Projects Pvt. Ltd.,CARE,NCD/Bond,B+/A4,23-Apr-2026,LOW,2026-10-20,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),30.1,30.1,Construction,NCD — SEBI License Required,D365,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Mapsko Builders Pvt. Ltd.,CARE,Bank Guarantee,A 4,03-Oct-2025,MEDIUM,2026-10-03,Oct 2026,Oct Wk1 (Oct 1-7),2,TIER 2 — Dual-agency (2 raters),30.0,30.0,Construction,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-03 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Sri Narayani Plastics Pvt. Ltd.,ICRA,NCD/Bond,B+/A4,20-Oct-2025,MEDIUM,2026-10-20,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),29.5,29.5,Chemicals/Pharma,NCD — SEBI License Required,D365,INC rating hits ULTRA HOT threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Pan Synthetics Pvt. Ltd.,ICRA,Non-Fund-Based,A 4,22-Oct-2025,MEDIUM,2026-10-22,Oct 2026,Oct Wk4 (Oct 22-31),2,TIER 2 — Dual-agency (2 raters),28.0,28.0,Other,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-22 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Nimbus Motors Pvt. Ltd.,CARE,Fund-Based,C,23-Apr-2026,LOW,2026-10-20,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),27.5,27.5,Automobiles,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-20 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CARE backlog builds,October Pool,Oct 2026
Waterline Hotels Pvt. Ltd.,ICRA,Term Loan,B-,13-Oct-2025,MEDIUM,2026-10-13,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),27.0,27.0,Hotels/Tourism,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-13 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before ICRA backlog builds,October Pool,Oct 2026
Utkal Healthcare Pvt. Ltd.,IND-RA,Term Loan,BBB,08-Oct-2025,MEDIUM,2026-10-08,Oct 2026,Oct Wk2 (Oct 8-14),2,TIER 2 — Dual-agency (2 raters),26.65,26.65,Healthcare,Standard,D365,INC rating hits ULTRA HOT threshold on 2026-10-08 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before IND-RA backlog builds,October Pool,Oct 2026
Nimbus Motors Pvt. Ltd.,CRISIL,Fund-Based,BB,22-Apr-2026,LOW,2026-10-19,Oct 2026,Oct Wk3 (Oct 15-21),2,TIER 2 — Dual-agency (2 raters),26.0,26.0,Automobiles,Standard,D365,INC rating hits MEDIUM threshold on 2026-10-19 — first call window,Get ahead of the Oct/Nov renewal rush; start ACER process now before CRISIL backlog builds,October Pool,Oct 2026
